,Unnamed: 0,GENERATOR,UNIT,PLANT_ID,PNODE,ISO,CLUSTER,RETIRED_DATE,FUEL,new_gas_multiplier,new_gas_intercept,F1-score,R-squared,nat_gas_coeffs_exist
313,48,ALSEY    CTG_4,4,7818,AMIL.ALSEYCTG1,miso,ALSEY,,NG,18.711934156378604,11.511659807956104,0.4144376051301287,,0
314,50,ALSEY    CTG_6,6,7818,AMIL.ALSEYCTG1,miso,ALSEY,,NG,15.075903063557384,11.683584819387288,0.6524751158463211,,0
315,56,AUDRAIN  CTG_2,GT2,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,18.430269775948787,9.547325102880658,0.4437468775249085,,0
316,57,AUDRAIN  CTG_3,GT3,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,18.30224051211706,11.003200731595795,0.4330714079472227,,0
317,58,AUDRAIN  CTG_4,GT4,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,17.74256973022405,11.34339277549154,0.3609299915547526,,0
318,59,AUDRAIN  CTG_5,GT5,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,18.2217649748514,11.061728395061728,0.4294817626916737,,0
319,60,AUDRAIN  CTG_6,GT6,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,18.2217649748514,11.061728395061728,0.4301326145778226,,0
320,61,AUDRAIN  CTG_7,GT7,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,18.2217649748514,11.061728395061728,0.449880376591128,,0
321,62,AUDRAIN  CTG_8,GT8,55234,AMMO.AUDRN11,miso,AUDRAIN,,NG,18.2217649748514,11.061728395061728,0.4106266416361179,,0
322,63,BAILEY_E G1,1,202,EAI.AECCBAILEY,miso,BAILEY_E,,NG,9.0,0.0,1.0,,0
323,64,BAYFRNT  BAYFRN_6_UNIT,6,3982,NSP.BAYFRN5,miso,BAYFRNT,,NG,7.090534979423868,-5.069958847736626,0.8266248347735481,,0
324,65,BC1      G1,1,1464,LAGN.BC1T_3,miso,BC1,,NG,13.053040695016,-8.069501600365797,0.3836329722959432,,0
325,67,BC1      G3,3,1464,LAGN.BC1T_3,miso,BC1,,NG,16.65614997713763,6.112482853223591,0.4149074005940228,,0
326,68,BC1      G4,4,1464,LAGN.BC1T_3,miso,BC1,,NG,15.91358024691358,7.173296753543666,0.4224684857424303,,0
327,69,BC2      G2,2,6055,LAGN.BC2_1,miso,BC2,,NG,12.277549154092362,-8.559670781893004,0.490364081327523,,0
328,70,BCOV     G1,0001,55433,LAGN.BYCT1,miso,BCOV,,NG,10.653406492912666,9.141289437585732,0.5933458141339314,,0
329,71,BCOV     G2,0002,55433,LAGN.BYCT1,miso,BCOV,,NG,15.767261088248745,6.350251486053955,0.5759314783034452,,0
330,72,BCOV     G3,0003,55433,LAGN.BYCT1,miso,BCOV,,NG,17.640146319158667,8.59259259259259,0.5458107616653175,,0
331,73,BCOV     G4,0004,55433,LAGN.BYCT1,miso,BCOV,,NG,16.34887974394147,6.430727023319615,0.5347511315081576,,0
332,74,BELLERIV BR21,12-1,6034,DECO.BELRV.MVP,miso,BELLERIV,,NG,17.30361225422954,-10.820301783264748,0.5295278059349062,,1
333,75,BELLERIV BR22,12-2,6034,DECO.BELRV.MVP,miso,BELLERIV,,NG,15.902606310013716,-10.315500685871058,0.5507237605662271,,1
334,76,BELLERIV BR31,13-1,6034,DECO.BELRV.MVP,miso,BELLERIV,,NG,17.523090992226795,-11.050754458161869,0.504236812137632,,1
335,78,BLOUNT   G6,6,3992,MGE.BLTPLTG6,miso,BLOUNT,,NG,11.524005486968449,9.294924554183812,0.5518876824222136,,0
336,79,BLOUNT   G7,7,3992,MGE.BLTPLTG6,miso,BLOUNT,,NG,17.336534064929126,1.0973936899862822,0.446376412889136,,0
337,82,BURNP    GEN8,8,1880,CONS.BRNP8,miso,BURNP,,NG,19.037494284407863,10.776406035665296,0.4404389009064142,,0
338,83,CALCAS   G1,G101,55165,EES.CALCAS1_CT,miso,CALCAS,,NG,20.5628715134888,9.78509373571102,0.3498909720101244,,0
339,84,CALCAS   G2,G102,55165,EES.CALCAS1_CT,miso,CALCAS,,NG,19.71787837219936,7.49885688157293,0.4166422914543093,,0
340,85,CAMBRDGE CAMBRD_2_UNIT,GT2,2038,GRE.CAMBRCAMB,miso,CAMBRDGE,,NG,20.84087791495199,11.584819387288524,0.4281676974724651,,0
341,86,CANFALLS CANFAL_1_UNIT,UNT1,56241,NSP.CANFLSG1,miso,CANFALLS,,NG,14.82350251486054,-3.171467764060357,0.554735775017552,,0
342,87,CANFALLS CANFAL_2_UNIT,UNT2,56241,NSP.CANFLSG1,miso,CANFALLS,,NG,15.108824874256973,-8.146319158664838,0.6618087805854992,,0
343,88,CASCADE  CASCAD_1_UNIT,1,6058,SMP.CCRK1.RPU,miso,CASCADE,,NG,-0.6168267032464563,11.9652491998171,0.670850263276497,,0
344,89,CASCADE  CASCAD_2_UNIT,2,6058,SMP.CCRK1.RPU,miso,CASCADE,,NG,16.857338820301784,9.642432556012803,0.6832034312057675,,0
345,99,CHEMOL   LSPOWE_1_UNIT,"CTG1, STG1",55010,NSP.CHEMOLSPO,miso,CHEMOL,,NG,7.884316415180613,1.371742112482853,0.8212014991329745,,0
346,103,CHOCTW   STG_401,STG1,55706,EMBA.CHCTWCT1,miso,CHOCTW,,NG,7.324645633287608,-10.973936899862824,0.9090854157464846,,1
347,104,COCODR1  CT6_1,U6CT,1396,CLEC.CPS6,miso,"COCODR1,COUGLN",,NG,7.668495656149977,-10.271604938271604,0.818310356476684,,1
348,105,COCODR1  CT7_1,U7CT,1396,CLEC.CPS6,miso,"COCODR1,COUGLN",,NG,8.125743026977595,-10.117969821673526,0.8497048296650521,,1
349,106,COCODR1  CT7_2,U72,1396,CLEC.CPS6,miso,"COCODR1,COUGLN",,NG,8.125743026977595,-10.117969821673526,0.8637520180934335,,1
350,107,CONCORD  CNCORD_CC1,1,7159,WEC.CCDGTC1,miso,CONCORD,,NG,16.045267489711932,5.549154092363968,0.4536302143526826,,0
351,108,CONCORD  CNCORD_CC2,2,7159,WEC.CCDGTC1,miso,CONCORD,,NG,13.722450845907634,10.695930498399632,0.5399074231768258,,0
352,109,CONCORD  CNCORD_CC3,3,7159,WEC.CCDGTC1,miso,CONCORD,,NG,13.08230452674897,11.460448102423411,0.3777867421083444,,0
353,110,CONCORD  CNCORD_CC4,4,7159,WEC.CCDGTC1,miso,CONCORD,,NG,15.822130772748055,6.891632373113853,0.4957663365867795,,0
354,111,COUGLN   G6,6,1396,CLEC.CPS6ST,miso,"COCODR1,COUGLN",,NG,7.664837677183356,-9.419295839048926,0.8136711356378662,,1
355,112,COUGLN   G7,7,1396,CLEC.CPS6ST,miso,"COCODR1,COUGLN",,NG,7.697759487882944,-8.365797896662095,0.8636901375013206,,1
356,113,CSTN     3,STG1,55334,AMIL.CSTNCTG1,miso,CSTN,,NG,8.37448559670782,-0.7901234567901239,0.7669886782133499,,1
357,116,CTWD     G1_S1,"CT1, ST1",55358,LAGN.CTW1,miso,CTWD,,NG,7.617283950617283,-8.197530864197532,0.9220143523866636,,0
358,117,CTWD     G2_S2,"CT2, ST2",55358,LAGN.CTW1,miso,CTWD,,NG,7.617283950617283,-8.197530864197532,0.9611562407534884,,0
359,118,CTWD     G3_S3,"CT3, ST3",55358,LAGN.CTW1,miso,CTWD,,NG,7.814814814814815,-6.310013717421127,0.7538505262160646,,0
360,119,CTWD     G4_S4,"CT4, ST4",55358,LAGN.CTW1,miso,CTWD,,NG,7.617283950617283,-8.197530864197532,0.9236032589491686,,0
361,120,CUSTER   GEN1,1,7795,WPS.CUSTEGEN1,miso,CUSTER,,NG,8.553726566072244,-10.728852309099222,0.99549584929559,,0
362,121,CYP      G1,HC1,56604,EES.CYPRESS1CT,miso,CYP,,NG,11.000914494741654,7.319615912208503,0.5620711946772636,,0
363,122,CYP      G2,HC2,56604,EES.CYPRESS1CT,miso,CYP,,NG,10.67535436671239,8.00731595793324,0.5504688790814134,,0
364,123,DEAN     CTG_12,"GT1, GT2",55718,DECO.DEAN12,miso,DEAN,,NG,14.417466849565614,-7.235482395976223,0.5885999885220498,,0
365,124,DEAN     CTG_34,"GT3, GT4",55718,DECO.DEAN12,miso,DEAN,,NG,14.39917695473251,-7.213534522176497,0.5998026719217951,,0
366,125,DELL     CT1,CTG1,55340,EAI.CC.DELL,miso,DELL,,NG,8.553726566072244,-7.879286694101509,0.9557343660842246,,0
367,126,DELL     CT2,CTG2,55340,EAI.CC.DELL,miso,DELL,,NG,8.553726566072244,-7.879286694101509,0.955899875483544,,0
368,127,DELL     ST,STG,55340,EAI.CC.DELL,miso,DELL,,NG,8.553726566072244,-7.879286694101509,0.9730645197660268,,0
369,128,DEPERE   SKYGEN1381,CT01,55029,WPS.DEPERE,miso,DEPERE,,NG,13.93461362597165,7.418381344307267,0.5232532079152568,,0
370,129,DIG      G2,GT 1,55088,DECO.DIGG2,miso,DIG,,NG,7.686785550983082,-2.6410608139003204,0.8909033989596479,,0
371,130,DIG      G3,GT2,55088,DECO.DIGG2,miso,DIG,,NG,8.714677640603567,-2.8203017832647466,0.8509866510826914,,0
372,134,ELK_RIV  ELK_RI_4_UNIT,CT,2039,GRE.ELKRI1,miso,ELK_RIV,,NG,17.248742569730226,-6.86968449931413,0.5114379988922501,,0
373,140,EMERY    EMERY_31_UNIT,ST1,8031,ALTW.CC.EMERY1,miso,EMERY,,NG,6.026063100137174,-6.310013717421126,0.8808627709459476,,1
374,141,EMERY    EMERY_32_UNIT,ST1,8031,ALTW.CC.EMERY1,miso,EMERY,,NG,6.026063100137174,-6.310013717421126,0.8892092733343737,,1
375,142,ETTA     GT1,CT1,55418,EAI.CC.HT_SPR1,miso,"ETTA,MAGNET",,NG,11.070416095107452,-5.622313671696388,0.6401557568572692,,1
376,143,ETTA     GT2,CT2,55418,EAI.CC.HT_SPR1,miso,"ETTA,MAGNET",,NG,11.070416095107452,-5.622313671696388,0.6308981233025559,,1
377,144,ETTA     ST,ST1,55418,EAI.CC.HT_SPR1,miso,"ETTA,MAGNET",,NG,11.688614540466393,-8.021947873799725,0.6969151304889287,,1
378,145,FAIRMONT FAIRMO_1_UNIT,11,1973,ALTW.FAIRMONT1,miso,FAIRMONT,,NG,-2.6067672610882493,-11.742112482853225,0.9713482373733698,,0
379,146,FARIBGEN FEP_1_UN_UNIT,"EU01, HRSG",56164,NSP.MMPA.FEP,miso,FARIBGEN,,NG,8.714677640603567,2.626428898033836,0.6764929961987507,,0
380,147,FOX_ENER CT1,CTG1,56031,WPS.FOX_CT1,miso,FOX_ENER,,NG,2.331504343850023,-5.234567901234567,0.936843717152624,,1
381,148,FOX_ENER CT2,CTG2,56031,WPS.FOX_CT1,miso,FOX_ENER,,NG,2.331504343850023,-5.234567901234567,0.96365292872496,,1
382,149,FOX_ENER ST1_1,STG,56031,WPS.FOX_CT1,miso,FOX_ENER,,NG,2.331504343850023,-5.234567901234567,0.9360327229396916,,1
383,150,FOX_ENER ST1_2,STG,56031,WPS.FOX_CT1,miso,FOX_ENER,,NG,2.331504343850023,-5.234567901234567,0.9632291752020852,,1
384,151,GBC      CTG_1,1,55201,AMIL.GBCCTG1,miso,GBC,,NG,16.15500685871056,4.440786465477824,0.4892440302523189,,0
385,152,GBC      CTG_2,2,55201,AMIL.GBCCTG1,miso,GBC,,NG,19.282578875171467,-8.713305898491083,0.4725941734397984,,0
386,153,GDMEC    GDMEC_1_3_UNIT,ST1,7985,MEC.GDMEC_1_3,miso,GDMEC,,NG,11.286236854138089,-6.540466392318245,0.7540920852278182,,0
387,154,GDMEC    GDMEC_1_UNIT,GT1,7985,MEC.GDMEC_1_3,miso,GDMEC,,NG,11.630086877000457,-10.352080475537266,0.7492379221328721,,0
388,155,GDMEC    GDMEC_2_3_UNIT,ST1,7985,MEC.GDMEC_1_3,miso,GDMEC,,NG,9.395061728395062,-2.743484224965706,0.764095527728977,,0
389,156,GDMEC    GDMEC_2_UNIT,GT2,7985,MEC.GDMEC_1_3,miso,GDMEC,,NG,11.630086877000457,-10.352080475537266,0.7612198121145762,,0
390,158,GD_TOWER 3,3,862,AMIL.DR.ANNA,miso,GD_TOWER,,NG,9.0,0.0,1.0,,0
391,159,GD_TOWER 4,4,862,AMIL.DR.ANNA,miso,GD_TOWER,,NG,9.0,0.0,1.0,,0
392,160,GD_TOWER CTG_1,1,862,AMIL.DR.ANNA,miso,GD_TOWER,,NG,9.0,0.0,1.0,,0
393,161,GD_TOWER CTG_2,2,862,AMIL.DR.ANNA,miso,GD_TOWER,,NG,9.0,0.0,1.0,,0
394,162,GERMANTO GRMTWN_GT5,5,6253,WEC.GERMANOT1,miso,GERMANTO,,NG,19.209419295839048,11.551897576588935,0.5076975046451985,,0
395,172,GREENWOO GW11,11-1,6035,DECO.GRNWD.MVP,miso,GREENWOO,,NG,17.215820759030635,-6.770919067215366,0.5377427200856288,,1
396,173,GREENWOO GW12,11-2,6035,DECO.GRNWD.MVP,miso,GREENWOO,,NG,14.197988111568357,3.4860539551897567,0.5188270446203694,,1
397,174,GREENWOO GW21,11-3,6035,DECO.GRNWD.MVP,miso,GREENWOO,,NG,14.614997713763143,1.7485139460448096,0.5425255507332616,,1
398,175,HANCOCK3 HA11,1,1730,DECO.HNKP111,miso,HANCOCK3,,NG,17.28532235939643,11.423868312757202,0.325995836604079,,0
399,178,HANCOCK3 HA22,6,1730,DECO.HNKP111,miso,HANCOCK3,,NG,13.543209876543209,11.796982167352535,0.3388366393408227,,0
400,181,HERSY    GEN10,10,1877,CONS.HRSY10,miso,HERSY,,NG,14.117512574302696,11.950617283950615,0.5083504505866977,,0
401,182,HERSY    GEN9,9,1877,CONS.HRSY10,miso,HERSY,,NG,14.117512574302696,11.950617283950615,0.5000524792766735,,0
402,184,HIBRDGE  HIBRD9_1_UNIT,9,1912,NSP.HIBRDG.7,miso,HIBRDGE,,NG,7.584362139917695,-8.340192043895748,0.8456841857336354,,1
403,185,HIBRDGE  HIBRD9_2_UNIT,9,1912,NSP.HIBRDG.7,miso,HIBRDGE,,NG,7.588020118884316,-8.34750800182899,0.813084520003663,,1
404,188,HOMLEP   HMGS14,14,1439,LEPA.HOUMA_G14,miso,HOMLEP,,NG,11.545953360768175,0.0329218106995884,0.8126493021367703,,0
