orispl,unit,from_datetime,to_datetime,gload_max,gload_p90,gload_min,from_datetime_fitting,to_datetime_fitting,data_url,fitting_param_x,fitting_param_intercept,r2_score
6071,9,2004-04-29 04:00:00-05:00,2023-12-07 05:00:00-06:00,193.0,163.0,0.0,2020-01-20 00:00:00-06:00,2023-12-07 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_9.parquet,7.888104641513744,422.1743237940195,0.8517033121074361
6071,1,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,564.0,544.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_1.parquet,8.837171366017545,0.0,0.8713338157556861
6071,10,2004-04-06 02:00:00-05:00,2023-12-20 07:00:00-06:00,194.0,161.0,0.0,2020-01-20 00:00:00-06:00,2023-12-20 06:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_10.parquet,7.589330780573919,446.19291745158614,0.8464021788503276
6071,2,2010-11-25 15:00:00-06:00,2023-12-31 17:00:00-06:00,823.0,807.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_2.parquet,7.989352528613717,281.32562684500147,0.9582166694564078
6071,5,2002-07-01 04:00:00-05:00,2023-12-07 04:00:00-06:00,198.0,165.0,0.0,2020-01-17 00:00:00-06:00,2023-12-07 02:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_5.parquet,7.981565026960596,420.7927775432696,0.8517059396072505
6071,6,2002-07-01 05:00:00-05:00,2023-12-19 16:00:00-06:00,196.0,163.0,0.0,2020-01-20 23:00:00-06:00,2023-12-19 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_6.parquet,7.932896574931595,440.7183139308603,0.8406132988448095
6071,7,2004-05-05 04:00:00-05:00,2023-12-14 05:00:00-06:00,194.0,162.0,0.0,2020-01-20 21:00:00-06:00,2023-12-14 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6071_7.parquet,8.145253137945055,389.36415554787834,0.8191498471952487
6073,1,1995-01-01 04:00:00-06:00,2023-12-14 16:00:00-06:00,570.0,533.0,0.0,2020-01-20 03:00:00-06:00,2023-12-14 16:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6073_1.parquet,9.9041709003584,217.79152756510211,0.9520677633668789
6073,2,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,561.0,529.0,0.0,2020-01-18 15:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6073_2.parquet,9.852411119722444,394.59911392502096,0.9514092298094183
6073,3A,2001-03-22 23:00:00-06:00,2023-12-31 17:00:00-06:00,307.0,273.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6073_3A.parquet,6.385373273190134,96.67202410279192,0.9316065942956047
6073,3B,2001-03-27 03:00:00-06:00,2023-12-31 17:00:00-06:00,355.0,272.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6073_3B.parquet,6.688978724951391,0.0,0.9041464792129936
6073,4A,2001-03-06 08:00:00-06:00,2023-12-31 17:00:00-06:00,311.0,279.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6073_4A.parquet,6.569470313334137,0.0,0.8348312095380959
6073,4B,2001-02-25 21:00:00-06:00,2023-12-31 17:00:00-06:00,306.0,273.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6073_4B.parquet,6.508638174556545,0.46992016111905044,0.7928424902562764
6074,1,2008-01-02 01:00:00-06:00,2023-12-30 14:00:00-06:00,68.0,34.0,0.0,2020-01-02 04:00:00-06:00,2023-12-30 14:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6074_1.parquet,18.03910122752157,6.971442988920899,0.9221876772559665
6074,2,2008-01-02 01:00:00-06:00,2023-12-30 14:00:00-06:00,72.0,37.0,0.0,2020-01-02 04:00:00-06:00,2023-12-30 14:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6074_2.parquet,20.458350192878473,8.098895779321523,0.8978596345691675
6074,3,2008-01-01 23:00:00-06:00,2023-12-26 15:00:00-06:00,67.0,30.0,0.0,2020-03-27 14:00:00-05:00,2023-12-26 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6074_3.parquet,21.72448588245004,16.486016374534273,0.9024869483325628
6074,4,2008-01-02 01:00:00-06:00,2023-12-26 15:00:00-06:00,72.0,37.0,0.0,2020-03-15 22:00:00-05:00,2023-12-26 15:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6074_4.parquet,18.50880410170972,16.5822357122837,0.9091010453892245
6076,3,1997-01-01 04:00:00-06:00,2023-12-31 17:00:00-06:00,824.0,807.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6076_3.parquet,8.770006866486929,513.8620693770563,0.8666521932218835
6076,4,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,837.0,809.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6076_4.parquet,8.552617496970099,778.3746043695597,0.9176907414904335
6085,15,1996-12-31 18:00:00-06:00,2021-09-28 15:00:00-05:00,520.0,466.0,0.0,2020-01-01 00:00:00-06:00,2021-09-28 15:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6085_15.parquet,10.209894713279379,571.1222704851795,0.9706760518613076
6085,16B,2003-06-02 04:00:00-05:00,2023-12-27 05:00:00-06:00,106.0,82.0,0.0,2020-02-12 02:00:00-06:00,2023-12-27 05:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6085_16B.parquet,9.696351861961926,0.0,0.12724382409243318
6085,17,1997-01-01 18:00:00-06:00,2023-12-31 17:00:00-06:00,433.0,388.0,0.0,2020-01-14 14:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6085_17.parquet,10.220859083106157,206.7398005028362,0.951179960930979
6085,18,1996-12-31 18:00:00-06:00,2023-11-14 12:00:00-06:00,420.0,387.0,0.0,2020-01-01 00:00:00-06:00,2023-11-14 11:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6085_18.parquet,10.053797411957984,207.21783871138507,0.9465144905524802
6089,B1,1996-12-31 18:00:00-06:00,2021-03-31 02:00:00-05:00,58.0,48.0,0.0,2020-01-22 04:00:00-06:00,2021-03-31 02:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6089_B1.parquet,11.143295644214763,43.712136338716824,0.9225607774216675
6090,2,1995-01-03 20:00:00-06:00,2023-11-17 20:00:00-06:00,775.0,726.0,0.0,2020-01-19 15:00:00-06:00,2023-11-17 20:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6090_2.parquet,9.755601121251265,320.3436994838347,0.9909627113636286
6090,3,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,979.0,912.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6090_3.parquet,9.570582483082749,94.40513724309267,0.9938715172777912
6090,1,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,787.0,729.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6090_1.parquet,9.781970201734062,323.2587475224749,0.9911768245208831
6098,1,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,499.0,481.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6098_1.parquet,9.081123104793438,713.9708002596619,0.9880515841410022
6113,1,1994-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,701.0,669.0,0.0,2020-01-16 08:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6113_1.parquet,7.804695706118219,603.7424212735486,0.9850495354322915
6113,2,1994-12-31 18:00:00-06:00,2023-11-19 12:00:00-06:00,690.0,661.0,0.0,2020-01-17 11:00:00-06:00,2023-11-19 12:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6113_2.parquet,8.452245909094836,537.8425216735341,0.9850260945040037
6113,3,1994-12-31 18:00:00-06:00,2023-12-20 20:00:00-06:00,1335.0,678.0,0.0,2020-02-16 19:00:00-06:00,2023-12-20 20:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6113_3.parquet,8.316913587347802,501.2251600727879,0.9902789193082373
6113,4,1995-01-09 02:00:00-06:00,2023-12-16 23:00:00-06:00,692.0,664.0,0.0,2020-01-01 00:00:00-06:00,2023-12-16 23:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6113_4.parquet,8.713626481466324,424.9210960222897,0.9856303634204854
6113,5,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,686.0,669.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6113_5.parquet,7.528890928681749,679.289573078276,0.9660211936574836
6137,1,1996-12-31 18:00:00-06:00,2023-10-06 23:00:00-05:00,269.0,253.0,0.0,2020-01-12 22:00:00-06:00,2023-10-06 23:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6137_1.parquet,8.619717912290374,359.5963037443703,0.9613222437079009
6137,2,1996-12-31 18:00:00-06:00,2023-10-07 17:00:00-05:00,270.0,252.0,0.0,2020-01-01 22:00:00-06:00,2023-10-07 17:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6137_2.parquet,10.60433957758421,33.91919848054164,0.9449121303567277
6137,3,1998-07-07 05:00:00-05:00,2023-11-28 13:00:00-06:00,99.0,69.0,0.0,2020-01-13 00:00:00-06:00,2023-11-28 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6137_3.parquet,11.869728110521995,0.0,0.9181826185625869
6137,4,2002-07-02 04:00:00-05:00,2023-12-10 13:00:00-06:00,98.0,74.0,0.0,2020-01-16 02:00:00-06:00,2023-12-10 13:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6137_4.parquet,12.46796874256921,0.0,0.9260052776915901
6138,1,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,570.0,533.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6138_1.parquet,9.527879169417265,239.62985318005772,0.986982018255973
6155,1,1995-01-05 04:00:00-06:00,2023-11-28 20:00:00-06:00,666.0,630.0,0.0,2020-01-01 00:00:00-06:00,2023-11-28 20:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6155_1.parquet,8.294046710018794,446.148283967745,0.9821317158395764
6155,2,1994-12-31 18:00:00-06:00,2023-12-30 18:00:00-06:00,673.0,631.0,0.0,2020-01-01 21:00:00-06:00,2023-12-30 18:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6155_2.parquet,8.08339314555037,416.39940168120125,0.9633919768092851
6166,MB1,1997-01-03 18:00:00-06:00,2023-11-05 04:00:00-06:00,1426.0,1380.0,0.0,2020-01-18 16:00:00-06:00,2023-11-05 03:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6166_MB1.parquet,9.597111260086354,536.7109972760938,0.9462528270813948
6166,MB2,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,1412.0,1370.0,0.0,2020-06-01 15:00:00-05:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6166_MB2.parquet,9.318021113213808,694.8485552716428,0.9712372948886436
6190,1,1997-01-08 00:00:00-06:00,2023-12-31 17:00:00-06:00,467.0,300.3000000000029,0.0,2020-01-05 23:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6190_1.parquet,9.229064363573995,206.08425448295415,0.997199406792172
6190,2,1996-12-31 18:00:00-06:00,2023-12-31 17:00:00-06:00,555.0,521.0,0.0,2020-01-01 00:00:00-06:00,2023-12-31 17:00:00-06:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6190_2.parquet,9.723642608387781,239.40609629693978,0.9859217828395707
6190,3-1,2010-04-18 19:00:00-05:00,2023-10-07 17:00:00-05:00,358.0,334.0,0.0,2020-01-12 09:00:00-06:00,2023-10-07 17:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6190_3-1.parquet,8.352454838401922,506.70642500923987,0.8575790312203911
6190,3-2,2010-04-16 19:00:00-05:00,2023-10-07 16:00:00-05:00,376.0,333.0,0.0,2020-01-10 05:00:00-06:00,2023-10-07 16:00:00-05:00,gs://marginalunit-economic-modeling/physical_property/MISO/2024-04-11-AR_IL_IN_IA_KY_LA_MI_MN_MS_MO_MT_ND_SD_WI/heat_input_curve_timeseries/6190_3-2.parquet,7.166816870106409,771.516744685702,0.63180192025513
